id,order_day_numb,order_time_numb,order_day,order_time,d_hour,d_minute,d_second,dtimes,from,to,sum_transaction,from_name,to_name,from_group,to_group,from_Outstanding_DayBegin,to_Outstanding_DayBegin,from_DayChange_Income,from_DayChange_Outcome,to_DayChange_Income,to_DayChange_Outcome,from_Outstanding_DayEnd,to_Outstanding_DayEnd,from_DayChange_pr,to_DayChange_pr,graph_type,per5mnum,per5mbeg,per5mend,color_from,color_to,from_fixed,from_coord_x,from_coord_y,to_fixed,to_coord_x,to_coord_y
6146,2,1537,2016-06-21,10:54:13,10,54,13,2016-06-21 10:54:13,18,11,0.24,Citi,UkrSib,Belonging to foreign banking groups ,Group 1,51.91,14.51,9.52,7.88,13.79,11.10,53.55,17.19,0.032,0.185,directed,23,10:50:00,10:55:00,7,8,False,NA,NA,False,NA,NA
6147,2,1538,2016-06-21,10:54:17,10,54,17,2016-06-21 10:54:17,12,5,0.23,UkrGaz,Aval,With State Participation,Belonging to foreign banking groups ,16.76,15.44,15.97,18.64,16.54,17.87,14.09,14.12,-0.159,-0.086,directed,23,10:50:00,10:55:00,4,5,True,-450,450,False,NA,NA
6148,2,1539,2016-06-21,10:54:17,10,54,17,2016-06-21 10:54:17,13,8,0.12,OTP,Alfa,Belonging to foreign banking groups ,Russian,6.14,32.94,8.52,11.96,13.79,18.09,2.70,28.64,-0.560,-0.131,directed,23,10:50:00,10:55:00,2,4,False,NA,NA,False,NA,NA
6149,2,1540,2016-06-21,10:54:17,10,54,17,2016-06-21 10:54:17,9,2,0.23,Fuib,Oschad,Group 1,With State Participation,22.63,59.74,15.97,15.10,15.81,25.36,23.49,50.19,0.038,-0.160,directed,23,10:50:00,10:55:00,7,4,False,NA,NA,True,-600,0
6150,2,1541,2016-06-21,10:54:25,10,54,25,2016-06-21 10:54:25,14,15,0.27,AgriCole,Pivd,Belonging to foreign banking groups ,Group 1,75.08,23.79,16.81,10.79,12.41,16.78,81.10,19.41,0.080,-0.184,directed,23,10:50:00,10:55:00,7,4,True,0,-600,False,NA,NA
6151,2,1542,2016-06-21,10:54:34,10,54,34,2016-06-21 10:54:34,9,12,0.31,Fuib,UkrGaz,Group 1,With State Participation,22.63,16.76,15.97,15.41,16.28,18.64,23.18,14.40,0.024,-0.141,directed,23,10:50:00,10:55:00,7,4,False,NA,NA,True,-450,450
6152,2,1543,2016-06-21,10:54:39,10,54,39,2016-06-21 10:54:39,5,3,0.35,Aval,Exim,Belonging to foreign banking groups ,With State Participation,15.44,62.59,16.54,18.22,23.04,20.03,13.77,65.61,-0.108,0.048,directed,23,10:50:00,10:55:00,4,7,False,NA,NA,True,-450,-450
6153,2,1544,2016-06-21,10:54:43,10,54,43,2016-06-21 10:54:43,8,16,0.19,Alfa,Fido,Russian,Group 1,32.94,16.73,13.79,18.29,14.45,13.30,28.45,17.89,-0.137,0.069,directed,23,10:50:00,10:55:00,4,7,False,NA,NA,False,NA,NA
6154,2,1545,2016-06-21,10:54:43,10,54,43,2016-06-21 10:54:43,16,1,0.17,Fido,Privat,Group 1,Privat,16.73,161.79,14.45,13.47,26.10,6.12,17.72,181.77,0.059,0.123,directed,23,10:50:00,10:55:00,7,8,False,NA,NA,True,0,600
6155,2,1546,2016-06-21,10:54:46,10,54,46,2016-06-21 10:54:46,10,20,0.24,Vtb,KreditDnipro,Russian,Group 1,15.14,33.46,12.65,14.21,10.57,7.59,13.58,36.44,-0.103,0.089,directed,23,10:50:00,10:55:00,4,7,True,600,0,False,NA,NA
6156,2,1549,2016-06-21,10:54:55,10,54,55,2016-06-21 10:54:55,4,13,0.18,PIB,OTP,Russian,Belonging to foreign banking groups ,21.18,6.14,14.12,21.33,8.70,11.96,13.97,2.88,-0.340,-0.531,directed,23,10:50:00,10:55:00,3,2,True,450,450,False,NA,NA
6157,2,1550,2016-06-21,10:54:58,10,54,58,2016-06-21 10:54:58,8,17,0.11,Alfa,Ing,Russian,Belonging to foreign banking groups ,32.94,49.44,13.79,18.40,9.96,6.67,28.34,52.73,-0.140,0.067,directed,23,10:50:00,10:55:00,4,7,False,NA,NA,False,NA,NA
6158,2,1554,2016-06-21,10:55:24,10,55,24,2016-06-21 10:55:24,17,13,0.16,Ing,OTP,Belonging to foreign banking groups ,Belonging to foreign banking groups ,49.44,6.14,9.96,6.83,8.86,11.96,52.57,3.04,0.063,-0.505,directed,24,10:55:00,11:00:00,7,2,False,NA,NA,False,NA,NA
6159,2,1555,2016-06-21,10:55:33,10,55,33,2016-06-21 10:55:33,12,14,0.36,UkrGaz,AgriCole,With State Participation,Belonging to foreign banking groups ,16.76,75.08,16.28,19.00,17.17,10.79,14.04,81.46,-0.162,0.085,directed,24,10:55:00,11:00:00,4,7,True,-450,450,True,0,-600
6160,2,1556,2016-06-21,10:55:42,10,55,42,2016-06-21 10:55:42,10,12,0.29,Vtb,UkrGaz,Russian,With State Participation,15.14,16.76,12.65,14.50,16.57,19.00,13.29,14.33,-0.122,-0.145,directed,24,10:55:00,11:00:00,4,4,True,600,0,True,-450,450
6161,2,1557,2016-06-21,10:55:48,10,55,48,2016-06-21 10:55:48,16,11,0.23,Fido,UkrSib,Group 1,Group 1,16.73,14.51,14.45,13.69,14.01,11.10,17.49,17.42,0.045,0.201,directed,24,10:55:00,11:00:00,7,8,False,NA,NA,False,NA,NA
6162,2,1558,2016-06-21,10:55:56,10,55,56,2016-06-21 10:55:56,3,6,0.43,Exim,UkrSoc,With State Participation,Russian,62.59,36.12,23.04,20.45,18.38,22.68,65.19,31.82,0.041,-0.119,directed,24,10:55:00,11:00:00,7,4,True,-450,-450,False,NA,NA
6163,2,1559,2016-06-21,10:56:00,10,56,0,2016-06-21 10:56:00,12,15,0.15,UkrGaz,Pivd,With State Participation,Group 1,16.76,23.79,16.57,19.15,12.56,16.78,14.18,19.57,-0.154,-0.177,directed,24,10:55:00,11:00:00,4,4,True,-450,450,False,NA,NA
6164,2,1560,2016-06-21,10:56:07,10,56,7,2016-06-21 10:56:07,14,3,0.42,AgriCole,Exim,Belonging to foreign banking groups ,With State Participation,75.08,62.59,17.17,11.21,23.46,20.45,81.03,65.61,0.079,0.048,directed,24,10:55:00,11:00:00,7,7,True,0,-600,True,-450,-450
6165,2,1562,2016-06-21,10:56:16,10,56,16,2016-06-21 10:56:16,14,3,0.40,AgriCole,Exim,Belonging to foreign banking groups ,With State Participation,75.08,62.59,17.17,11.62,23.87,20.45,80.63,66.01,0.074,0.055,directed,24,10:55:00,11:00:00,7,7,True,0,-600,True,-450,-450
6166,2,1563,2016-06-21,10:56:17,10,56,17,2016-06-21 10:56:17,15,10,0.21,Pivd,Vtb,Group 1,Russian,23.79,15.14,12.56,17.00,12.86,14.50,19.35,13.51,-0.186,-0.108,directed,24,10:55:00,11:00:00,4,4,False,NA,NA,True,600,0
6167,2,1564,2016-06-21,10:56:20,10,56,20,2016-06-21 10:56:20,3,12,0.23,Exim,UkrGaz,With State Participation,With State Participation,62.59,16.76,23.87,20.68,16.80,19.15,65.78,14.40,0.051,-0.140,directed,24,10:55:00,11:00:00,7,4,True,-450,-450,True,-450,450
6168,2,1567,2016-06-21,10:56:29,10,56,29,2016-06-21 10:56:29,6,11,0.22,UkrSoc,UkrSib,Russian,Group 1,36.12,14.51,18.38,22.90,14.23,11.10,31.60,17.64,-0.125,0.216,directed,24,10:55:00,11:00:00,4,8,False,NA,NA,False,NA,NA
6169,2,1569,2016-06-21,10:56:34,10,56,34,2016-06-21 10:56:34,20,5,0.21,KreditDnipro,Aval,Group 1,Belonging to foreign banking groups ,33.46,15.44,10.57,7.80,16.76,18.22,36.22,13.99,0.083,-0.094,directed,24,10:55:00,11:00:00,7,5,False,NA,NA,False,NA,NA
6170,2,1571,2016-06-21,10:56:52,10,56,52,2016-06-21 10:56:52,5,12,0.29,Aval,UkrGaz,Belonging to foreign banking groups ,With State Participation,15.44,16.76,16.76,18.50,17.08,19.15,13.70,14.69,-0.113,-0.123,directed,24,10:55:00,11:00:00,4,4,False,NA,NA,True,-450,450
6171,2,1572,2016-06-21,10:56:53,10,56,53,2016-06-21 10:56:53,8,6,0.32,Alfa,UkrSoc,Russian,Russian,32.94,36.12,13.79,18.72,18.70,22.90,28.01,31.92,-0.150,-0.116,directed,24,10:55:00,11:00:00,4,4,False,NA,NA,False,NA,NA
6172,2,1576,2016-06-21,10:57:17,10,57,17,2016-06-21 10:57:17,12,15,0.18,UkrGaz,Pivd,With State Participation,Group 1,16.76,23.79,17.08,19.33,12.74,17.00,14.51,19.53,-0.134,-0.179,directed,24,10:55:00,11:00:00,4,4,True,-450,450,False,NA,NA
6173,2,1578,2016-06-21,10:57:21,10,57,21,2016-06-21 10:57:21,7,11,0.24,Sber,UkrSib,Russian,Group 1,40.32,14.51,17.75,19.81,14.47,11.10,38.27,17.87,-0.051,0.232,directed,24,10:55:00,11:00:00,5,8,True,450,-450,False,NA,NA
6174,2,1579,2016-06-21,10:57:26,10,57,26,2016-06-21 10:57:26,13,16,0.20,OTP,Fido,Belonging to foreign banking groups ,Group 1,6.14,16.73,8.86,12.17,14.66,13.69,2.84,17.69,-0.537,0.057,directed,24,10:55:00,11:00:00,2,7,False,NA,NA,False,NA,NA
6175,2,1580,2016-06-21,10:57:35,10,57,35,2016-06-21 10:57:35,9,7,0.30,Fuib,Sber,Group 1,Russian,22.63,40.32,15.97,15.71,18.05,19.81,22.89,38.56,0.011,-0.044,directed,24,10:55:00,11:00:00,7,5,False,NA,NA,True,450,-450
6176,2,1582,2016-06-21,10:57:43,10,57,43,2016-06-21 10:57:43,10,9,0.28,Vtb,Fuib,Russian,Group 1,15.14,22.63,12.86,14.78,16.24,15.71,13.23,23.17,-0.126,0.024,directed,24,10:55:00,11:00:00,4,7,True,600,0,False,NA,NA
6177,2,1583,2016-06-21,10:57:48,10,57,48,2016-06-21 10:57:48,16,20,0.22,Fido,KreditDnipro,Group 1,Group 1,16.73,33.46,14.66,13.92,10.79,7.80,17.47,36.45,0.044,0.089,directed,24,10:55:00,11:00:00,7,7,False,NA,NA,False,NA,NA
6178,2,1584,2016-06-21,10:57:55,10,57,55,2016-06-21 10:57:55,18,11,0.17,Citi,UkrSib,Belonging to foreign banking groups ,Group 1,51.91,14.51,9.52,8.06,14.64,11.10,53.37,18.05,0.028,0.244,directed,24,10:55:00,11:00:00,7,8,False,NA,NA,False,NA,NA
6179,2,1585,2016-06-21,10:57:57,10,57,57,2016-06-21 10:57:57,10,16,0.31,Vtb,Fido,Russian,Group 1,15.14,16.73,12.86,15.09,14.97,13.92,12.92,17.78,-0.147,0.063,directed,24,10:55:00,11:00:00,4,7,True,600,0,False,NA,NA
6180,2,1586,2016-06-21,10:58:05,10,58,5,2016-06-21 10:58:05,5,3,0.19,Aval,Exim,Belonging to foreign banking groups ,With State Participation,15.44,62.59,16.76,18.69,24.05,20.68,13.51,65.97,-0.125,0.054,directed,24,10:55:00,11:00:00,4,7,False,NA,NA,True,-450,-450
6181,2,1587,2016-06-21,10:58:07,10,58,7,2016-06-21 10:58:07,12,3,0.24,UkrGaz,Exim,With State Participation,With State Participation,16.76,62.59,17.08,19.56,24.29,20.68,14.28,66.21,-0.148,0.058,directed,24,10:55:00,11:00:00,4,7,True,-450,450,True,-450,-450
6182,2,1589,2016-06-21,10:58:14,10,58,14,2016-06-21 10:58:14,10,12,0.25,Vtb,UkrGaz,Russian,With State Participation,15.14,16.76,12.86,15.34,17.34,19.56,12.67,14.53,-0.163,-0.133,directed,24,10:55:00,11:00:00,4,4,True,600,0,True,-450,450
6183,2,1590,2016-06-21,10:58:21,10,58,21,2016-06-21 10:58:21,20,16,0.15,KreditDnipro,Fido,Group 1,Group 1,33.46,16.73,10.79,7.96,15.12,13.92,36.29,17.93,0.085,0.072,directed,24,10:55:00,11:00:00,7,7,False,NA,NA,False,NA,NA
6184,2,1591,2016-06-21,10:58:28,10,58,28,2016-06-21 10:58:28,11,14,0.19,UkrSib,AgriCole,Group 1,Belonging to foreign banking groups ,14.51,75.08,14.64,11.29,17.36,11.62,17.86,80.82,0.231,0.076,directed,24,10:55:00,11:00:00,8,7,False,NA,NA,True,0,-600
6185,2,1592,2016-06-21,10:58:30,10,58,30,2016-06-21 10:58:30,4,15,0.22,PIB,Pivd,Russian,Group 1,21.18,23.79,14.12,21.55,12.96,17.00,13.75,19.75,-0.351,-0.170,directed,24,10:55:00,11:00:00,3,4,True,450,450,False,NA,NA
6186,2,1593,2016-06-21,10:58:37,10,58,37,2016-06-21 10:58:37,13,18,0.18,OTP,Citi,Belonging to foreign banking groups ,Belonging to foreign banking groups ,6.14,51.91,8.86,12.35,9.71,8.06,2.66,53.56,-0.567,0.032,directed,24,10:55:00,11:00:00,2,7,False,NA,NA,False,NA,NA
6187,2,1594,2016-06-21,10:58:45,10,58,45,2016-06-21 10:58:45,4,3,0.41,PIB,Exim,Russian,With State Participation,21.18,62.59,14.12,21.97,24.70,20.68,13.33,66.62,-0.370,0.064,directed,24,10:55:00,11:00:00,3,7,True,450,450,True,-450,-450
6188,2,1595,2016-06-21,10:58:52,10,58,52,2016-06-21 10:58:52,12,2,0.21,UkrGaz,Oschad,With State Participation,With State Participation,16.76,59.74,17.34,19.77,16.02,25.36,14.32,50.40,-0.145,-0.156,directed,24,10:55:00,11:00:00,4,4,True,-450,450,True,-600,0
6189,2,1596,2016-06-21,10:59:00,10,59,0,2016-06-21 10:59:00,10,20,0.14,Vtb,KreditDnipro,Russian,Group 1,15.14,33.46,12.86,15.48,10.93,7.96,12.53,36.43,-0.173,0.089,directed,24,10:55:00,11:00:00,4,7,True,600,0,False,NA,NA
6190,2,1597,2016-06-21,10:59:00,10,59,0,2016-06-21 10:59:00,7,12,0.24,Sber,UkrGaz,Russian,With State Participation,40.32,16.76,18.05,20.04,17.57,19.77,38.33,14.56,-0.049,-0.131,directed,24,10:55:00,11:00:00,5,4,True,450,-450,True,-450,450
6191,2,1599,2016-06-21,10:59:00,10,59,0,2016-06-21 10:59:00,14,18,0.17,AgriCole,Citi,Belonging to foreign banking groups ,Belonging to foreign banking groups ,75.08,51.91,17.36,11.78,9.87,8.06,80.65,53.72,0.074,0.035,directed,24,10:55:00,11:00:00,7,7,True,0,-600,False,NA,NA
6192,2,1600,2016-06-21,10:59:08,10,59,8,2016-06-21 10:59:08,2,1,0.87,Oschad,Privat,With State Participation,Privat,59.74,161.79,16.02,26.24,26.97,6.12,49.52,182.64,-0.171,0.129,directed,24,10:55:00,11:00:00,4,8,True,-600,0,True,0,600
6193,2,1601,2016-06-21,10:59:13,10,59,13,2016-06-21 10:59:13,3,7,0.46,Exim,Sber,With State Participation,Russian,62.59,40.32,24.70,21.14,18.51,20.04,66.16,38.79,0.057,-0.038,directed,24,10:55:00,11:00:00,7,5,True,-450,-450,True,450,-450
6194,2,1602,2016-06-21,10:59:21,10,59,21,2016-06-21 10:59:21,10,7,0.33,Vtb,Sber,Russian,Russian,15.14,40.32,12.86,15.81,18.84,20.04,12.20,39.12,-0.194,-0.030,directed,24,10:55:00,11:00:00,4,5,True,600,0,True,450,-450
6195,2,1603,2016-06-21,10:59:24,10,59,24,2016-06-21 10:59:24,15,8,0.18,Pivd,Alfa,Group 1,Russian,23.79,32.94,12.96,17.18,13.97,18.72,19.58,28.19,-0.177,-0.144,directed,24,10:55:00,11:00:00,4,4,False,NA,NA,False,NA,NA
6196,2,1607,2016-06-21,10:59:37,10,59,37,2016-06-21 10:59:37,15,20,0.21,Pivd,KreditDnipro,Group 1,Group 1,23.79,33.46,12.96,17.39,11.14,7.96,19.36,36.64,-0.186,0.095,directed,24,10:55:00,11:00:00,4,7,False,NA,NA,False,NA,NA
6197,2,1609,2016-06-21,10:59:50,10,59,50,2016-06-21 10:59:50,7,20,0.19,Sber,KreditDnipro,Russian,Group 1,40.32,33.46,18.84,20.23,11.33,7.96,38.93,36.83,-0.035,0.101,directed,24,10:55:00,11:00:00,5,8,True,450,-450,False,NA,NA
6198,2,1611,2016-06-21,11:00:01,11,0,1,2016-06-21 11:00:01,11,14,0.22,UkrSib,AgriCole,Group 1,Belonging to foreign banking groups ,14.51,75.08,14.64,11.51,17.57,11.78,17.64,80.87,0.216,0.077,directed,25,11:00:00,11:05:00,8,7,False,NA,NA,True,0,-600
6199,2,1612,2016-06-21,11:00:10,11,0,10,2016-06-21 11:00:10,17,15,0.18,Ing,Pivd,Belonging to foreign banking groups ,Group 1,49.44,23.79,9.96,7.01,13.14,17.39,52.39,19.54,0.060,-0.179,directed,25,11:00:00,11:05:00,7,4,False,NA,NA,False,NA,NA
6200,2,1613,2016-06-21,11:00:13,11,0,13,2016-06-21 11:00:13,4,2,0.27,PIB,Oschad,Russian,With State Participation,21.18,59.74,14.12,22.24,16.29,26.24,13.06,49.79,-0.383,-0.167,directed,25,11:00:00,11:05:00,3,4,True,450,450,True,-600,0
6201,2,1614,2016-06-21,11:00:14,11,0,14,2016-06-21 11:00:14,8,7,0.39,Alfa,Sber,Russian,Russian,32.94,40.32,13.97,19.11,19.23,20.23,27.80,39.32,-0.156,-0.025,directed,25,11:00:00,11:05:00,4,5,False,NA,NA,True,450,-450
6202,2,1615,2016-06-21,11:00:14,11,0,14,2016-06-21 11:00:14,5,12,0.20,Aval,UkrGaz,Belonging to foreign banking groups ,With State Participation,15.44,16.76,16.76,18.89,17.77,19.77,13.31,14.76,-0.138,-0.119,directed,25,11:00:00,11:05:00,4,4,False,NA,NA,True,-450,450
6203,2,1616,2016-06-21,11:00:20,11,0,20,2016-06-21 11:00:20,8,15,0.21,Alfa,Pivd,Russian,Group 1,32.94,23.79,13.97,19.32,13.35,17.39,27.59,19.75,-0.163,-0.170,directed,25,11:00:00,11:05:00,4,4,False,NA,NA,False,NA,NA
6204,2,1618,2016-06-21,11:00:33,11,0,33,2016-06-21 11:00:33,6,3,0.36,UkrSoc,Exim,Russian,With State Participation,36.12,62.59,18.70,23.26,25.07,21.14,31.56,66.53,-0.126,0.063,directed,25,11:00:00,11:05:00,4,7,False,NA,NA,True,-450,-450
6205,2,1619,2016-06-21,11:00:33,11,0,33,2016-06-21 11:00:33,9,18,0.25,Fuib,Citi,Group 1,Belonging to foreign banking groups ,22.63,51.91,16.24,15.96,10.13,8.06,22.91,53.98,0.012,0.040,directed,25,11:00:00,11:05:00,7,7,False,NA,NA,False,NA,NA
6206,2,1620,2016-06-21,11:00:37,11,0,37,2016-06-21 11:00:37,14,11,0.25,AgriCole,UkrSib,Belonging to foreign banking groups ,Group 1,75.08,14.51,17.57,12.03,14.90,11.51,80.62,17.89,0.074,0.233,directed,25,11:00:00,11:05:00,7,8,True,0,-600,False,NA,NA
6207,2,1622,2016-06-21,11:00:40,11,0,40,2016-06-21 11:00:40,8,12,0.35,Alfa,UkrGaz,Russian,With State Participation,32.94,16.76,13.97,19.68,18.13,19.77,27.23,15.11,-0.173,-0.098,directed,25,11:00:00,11:05:00,4,5,False,NA,NA,True,-450,450
6208,2,1623,2016-06-21,11:00:47,11,0,47,2016-06-21 11:00:47,2,3,0.60,Oschad,Exim,With State Participation,With State Participation,59.74,62.59,16.29,26.83,25.67,21.14,49.19,67.12,-0.177,0.072,directed,25,11:00:00,11:05:00,4,7,True,-600,0,True,-450,-450
6209,2,1624,2016-06-21,11:00:48,11,0,48,2016-06-21 11:00:48,6,15,0.22,UkrSoc,Pivd,Russian,Group 1,36.12,23.79,18.70,23.49,13.58,17.39,31.33,19.98,-0.133,-0.160,directed,25,11:00:00,11:05:00,4,4,False,NA,NA,False,NA,NA
6210,2,1625,2016-06-21,11:00:52,11,0,52,2016-06-21 11:00:52,3,9,0.29,Exim,Fuib,With State Participation,Group 1,62.59,22.63,25.67,21.42,16.53,15.96,66.84,23.20,0.068,0.025,directed,25,11:00:00,11:05:00,7,7,True,-450,-450,False,NA,NA
6211,2,1626,2016-06-21,11:00:53,11,0,53,2016-06-21 11:00:53,14,15,0.16,AgriCole,Pivd,Belonging to foreign banking groups ,Group 1,75.08,23.79,17.57,12.20,13.74,17.39,80.46,20.14,0.072,-0.153,directed,25,11:00:00,11:05:00,7,4,True,0,-600,False,NA,NA
6212,2,1628,2016-06-21,11:01:05,11,1,5,2016-06-21 11:01:05,2,13,0.12,Oschad,OTP,With State Participation,Belonging to foreign banking groups ,59.74,6.14,16.29,26.96,8.99,12.35,49.07,2.78,-0.179,-0.547,directed,25,11:00:00,11:05:00,4,2,True,-600,0,False,NA,NA
6213,2,1629,2016-06-21,11:01:08,11,1,8,2016-06-21 11:01:08,15,10,0.21,Pivd,Vtb,Group 1,Russian,23.79,15.14,13.74,17.60,13.08,15.81,19.93,12.41,-0.162,-0.180,directed,25,11:00:00,11:05:00,4,4,False,NA,NA,True,600,0
6214,2,1630,2016-06-21,11:01:12,11,1,12,2016-06-21 11:01:12,12,10,0.23,UkrGaz,Vtb,With State Participation,Russian,16.76,15.14,18.13,20.00,13.31,15.81,14.88,12.64,-0.112,-0.165,directed,25,11:00:00,11:05:00,4,4,True,-450,450,True,600,0
6215,2,1631,2016-06-21,11:01:20,11,1,20,2016-06-21 11:01:20,13,5,0.20,OTP,Aval,Belonging to foreign banking groups ,Belonging to foreign banking groups ,6.14,15.44,8.99,12.55,16.96,18.89,2.58,13.51,-0.580,-0.125,directed,25,11:00:00,11:05:00,2,4,False,NA,NA,False,NA,NA
6216,2,1632,2016-06-21,11:01:22,11,1,22,2016-06-21 11:01:22,17,13,0.11,Ing,OTP,Belonging to foreign banking groups ,Belonging to foreign banking groups ,49.44,6.14,9.96,7.12,9.09,12.55,52.28,2.69,0.058,-0.563,directed,25,11:00:00,11:05:00,7,2,False,NA,NA,False,NA,NA
6217,2,1633,2016-06-21,11:01:30,11,1,30,2016-06-21 11:01:30,12,6,0.23,UkrGaz,UkrSoc,With State Participation,Russian,16.76,36.12,18.13,20.23,18.93,23.49,14.65,31.56,-0.126,-0.126,directed,25,11:00:00,11:05:00,4,4,True,-450,450,False,NA,NA
6218,2,1634,2016-06-21,11:01:32,11,1,32,2016-06-21 11:01:32,3,8,0.46,Exim,Alfa,With State Participation,Russian,62.59,32.94,25.67,21.88,14.43,19.68,66.38,27.70,0.060,-0.159,directed,25,11:00:00,11:05:00,7,4,True,-450,-450,False,NA,NA
6219,2,1635,2016-06-21,11:01:40,11,1,40,2016-06-21 11:01:40,17,5,0.18,Ing,Aval,Belonging to foreign banking groups ,Belonging to foreign banking groups ,49.44,15.44,9.96,7.30,17.14,18.89,52.10,13.69,0.054,-0.113,directed,25,11:00:00,11:05:00,7,4,False,NA,NA,False,NA,NA
6220,2,1637,2016-06-21,11:01:45,11,1,45,2016-06-21 11:01:45,8,17,0.16,Alfa,Ing,Russian,Belonging to foreign banking groups ,32.94,49.44,14.43,19.84,10.12,7.30,27.53,52.26,-0.164,0.057,directed,25,11:00:00,11:05:00,4,7,False,NA,NA,False,NA,NA
6221,2,1638,2016-06-21,11:01:51,11,1,51,2016-06-21 11:01:51,4,1,0.25,PIB,Privat,Russian,Privat,21.18,161.79,14.12,22.49,27.22,6.12,12.81,182.89,-0.395,0.130,directed,25,11:00:00,11:05:00,3,8,True,450,450,True,0,600
6222,2,1640,2016-06-21,11:01:54,11,1,54,2016-06-21 11:01:54,12,14,0.26,UkrGaz,AgriCole,With State Participation,Belonging to foreign banking groups ,16.76,75.08,18.13,20.49,17.83,12.20,14.39,80.72,-0.141,0.075,directed,25,11:00:00,11:05:00,4,7,True,-450,450,True,0,-600
6223,2,1641,2016-06-21,11:01:59,11,1,59,2016-06-21 11:01:59,2,6,0.60,Oschad,UkrSoc,With State Participation,Russian,59.74,36.12,16.29,27.56,19.53,23.49,48.47,32.16,-0.189,-0.110,directed,25,11:00:00,11:05:00,4,4,True,-600,0,False,NA,NA
6224,2,1642,2016-06-21,11:02:07,11,2,7,2016-06-21 11:02:07,16,18,0.21,Fido,Citi,Group 1,Belonging to foreign banking groups ,16.73,51.91,15.12,14.13,10.34,8.06,17.72,54.19,0.059,0.044,directed,25,11:00:00,11:05:00,7,7,False,NA,NA,False,NA,NA
6225,2,1644,2016-06-21,11:02:19,11,2,19,2016-06-21 11:02:19,10,20,0.21,Vtb,KreditDnipro,Russian,Group 1,15.14,33.46,13.31,16.01,11.54,7.96,12.43,37.04,-0.179,0.107,directed,25,11:00:00,11:05:00,4,8,True,600,0,False,NA,NA
6226,2,1645,2016-06-21,11:02:23,11,2,23,2016-06-21 11:02:23,4,6,0.32,PIB,UkrSoc,Russian,Russian,21.18,36.12,14.12,22.80,19.85,23.49,12.49,32.48,-0.410,-0.101,directed,25,11:00:00,11:05:00,3,4,True,450,450,False,NA,NA
6227,2,1646,2016-06-21,11:02:32,11,2,32,2016-06-21 11:02:32,8,1,0.41,Alfa,Privat,Russian,Privat,32.94,161.79,14.43,20.24,27.63,6.12,27.13,183.30,-0.177,0.133,directed,25,11:00:00,11:05:00,4,8,False,NA,NA,True,0,600
6228,2,1647,2016-06-21,11:02:38,11,2,38,2016-06-21 11:02:38,12,1,0.31,UkrGaz,Privat,With State Participation,Privat,16.76,161.79,18.13,20.81,27.94,6.12,14.08,183.61,-0.160,0.135,directed,25,11:00:00,11:05:00,4,8,True,-450,450,True,0,600
6229,2,1649,2016-06-21,11:02:50,11,2,50,2016-06-21 11:02:50,12,18,0.16,UkrGaz,Citi,With State Participation,Belonging to foreign banking groups ,16.76,51.91,18.13,20.97,10.50,8.06,13.91,54.35,-0.170,0.047,directed,25,11:00:00,11:05:00,4,7,True,-450,450,False,NA,NA
6230,2,1650,2016-06-21,11:02:54,11,2,54,2016-06-21 11:02:54,9,14,0.25,Fuib,AgriCole,Group 1,Belonging to foreign banking groups ,22.63,75.08,16.53,16.22,18.09,12.20,22.94,80.97,0.014,0.078,directed,25,11:00:00,11:05:00,7,7,False,NA,NA,True,0,-600
6231,2,1651,2016-06-21,11:03:02,11,3,2,2016-06-21 11:03:02,13,15,0.18,OTP,Pivd,Belonging to foreign banking groups ,Group 1,6.14,23.79,9.09,12.73,13.92,17.60,2.51,20.11,-0.592,-0.155,directed,25,11:00:00,11:05:00,2,4,False,NA,NA,False,NA,NA
6232,2,1652,2016-06-21,11:03:09,11,3,9,2016-06-21 11:03:09,14,12,0.37,AgriCole,UkrGaz,Belonging to foreign banking groups ,With State Participation,75.08,16.76,18.09,12.56,18.50,20.97,80.60,14.28,0.074,-0.148,directed,25,11:00:00,11:05:00,7,4,True,0,-600,True,-450,450
6233,2,1653,2016-06-21,11:03:09,11,3,9,2016-06-21 11:03:09,17,2,0.10,Ing,Oschad,Belonging to foreign banking groups ,With State Participation,49.44,59.74,10.12,7.40,16.39,27.56,52.16,48.58,0.055,-0.187,directed,25,11:00:00,11:05:00,7,4,False,NA,NA,True,-600,0
6234,2,1656,2016-06-21,11:03:22,11,3,22,2016-06-21 11:03:22,3,11,0.16,Exim,UkrSib,With State Participation,Group 1,62.59,14.51,25.67,22.04,15.06,11.51,66.22,18.06,0.058,0.245,directed,25,11:00:00,11:05:00,7,8,True,-450,-450,False,NA,NA
6235,2,1658,2016-06-21,11:03:34,11,3,34,2016-06-21 11:03:34,15,18,0.27,Pivd,Citi,Group 1,Belonging to foreign banking groups ,23.79,51.91,13.92,17.87,10.77,8.06,19.84,54.62,-0.166,0.052,directed,25,11:00:00,11:05:00,4,7,False,NA,NA,False,NA,NA
6236,2,1659,2016-06-21,11:03:36,11,3,36,2016-06-21 11:03:36,15,17,0.13,Pivd,Ing,Group 1,Belonging to foreign banking groups ,23.79,49.44,13.92,18.00,10.25,7.40,19.71,52.29,-0.171,0.058,directed,25,11:00:00,11:05:00,4,7,False,NA,NA,False,NA,NA
